model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
321,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.77, 0.75, 0.72, 0.78, 0.63, 0.73, 0.68, 0.78, 0.73, 0.82, 0.75, 0.85, 0.73, 0.72, 0.68, 0.75, 0.77, 0.8, 0.68]",0.744,"[]",-
322,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.77, 0.75, 0.72, 0.8, 0.68, 0.73, 0.67, 0.73, 0.77, 0.8, 0.75, 0.85, 0.73, 0.72, 0.67, 0.75, 0.77, 0.78, 0.68]",0.744,"[]",-
323,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.78, 0.75, 0.78, 0.68, 0.8, 0.63, 0.72, 0.7, 0.78, 0.75, 0.82, 0.77, 0.85, 0.73, 0.72, 0.68, 0.75, 0.75, 0.77, 0.68]",0.744,"[]",-
324,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.75, 0.7, 0.82, 0.7, 0.73, 0.67, 0.75, 0.78, 0.8, 0.75, 0.85, 0.72, 0.67, 0.68, 0.75, 0.77, 0.82, 0.68]",0.744,"[]",-
325,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.72, 0.82, 0.67, 0.7, 0.67, 0.77, 0.77, 0.8, 0.75, 0.85, 0.75, 0.7, 0.67, 0.75, 0.75, 0.78, 0.68]",0.744,"[]",-
326,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.77, 0.77, 0.7, 0.8, 0.68, 0.72, 0.67, 0.73, 0.77, 0.8, 0.75, 0.85, 0.78, 0.72, 0.68, 0.73, 0.77, 0.77, 0.68]",0.744,"[]",-
327,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.75, 0.77, 0.7, 0.83, 0.7, 0.77, 0.67, 0.75, 0.77, 0.8, 0.75, 0.85, 0.77, 0.7, 0.63, 0.75, 0.73, 0.77, 0.68]",0.744,"[]",-
328,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.75, 0.75, 0.7, 0.78, 0.68, 0.72, 0.65, 0.8, 0.78, 0.8, 0.75, 0.85, 0.73, 0.68, 0.67, 0.75, 0.78, 0.82, 0.7]",0.744,"[]",-
329,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.75, 0.68, 0.83, 0.7, 0.73, 0.65, 0.77, 0.77, 0.82, 0.73, 0.85, 0.73, 0.7, 0.67, 0.73, 0.77, 0.78, 0.7]",0.744,"[]",-
330,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.73, 0.75, 0.7, 0.8, 0.65, 0.75, 0.65, 0.75, 0.77, 0.82, 0.75, 0.85, 0.78, 0.7, 0.67, 0.75, 0.75, 0.8, 0.7]",0.744,"[]",-
331,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.75, 0.77, 0.7, 0.82, 0.67, 0.72, 0.65, 0.8, 0.77, 0.77, 0.75, 0.85, 0.73, 0.7, 0.7, 0.75, 0.75, 0.8, 0.67]",0.744,"[]",-
332,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.75, 0.77, 0.73, 0.78, 0.7, 0.72, 0.65, 0.77, 0.77, 0.77, 0.75, 0.85, 0.73, 0.72, 0.67, 0.73, 0.78, 0.78, 0.7]",0.744,"[]",-
333,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.75, 0.77, 0.7, 0.8, 0.63, 0.7, 0.65, 0.78, 0.77, 0.82, 0.75, 0.87, 0.73, 0.7, 0.68, 0.75, 0.77, 0.8, 0.7]",0.744,"[]",-
334,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.75, 0.72, 0.85, 0.67, 0.72, 0.68, 0.77, 0.73, 0.8, 0.73, 0.85, 0.72, 0.7, 0.68, 0.75, 0.77, 0.78, 0.68]",0.744,"[]",-
335,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.73, 0.75, 0.75, 0.72, 0.82, 0.7, 0.73, 0.63, 0.73, 0.8, 0.8, 0.75, 0.85, 0.75, 0.72, 0.67, 0.75, 0.8, 0.77, 0.67]",0.744,"[]",-
336,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.78, 0.77, 0.68, 0.82, 0.67, 0.7, 0.67, 0.73, 0.77, 0.82, 0.73, 0.85, 0.75, 0.67, 0.68, 0.75, 0.78, 0.8, 0.7]",0.744,"[]",-
337,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.73, 0.73, 0.83, 0.68, 0.72, 0.65, 0.75, 0.78, 0.78, 0.73, 0.85, 0.77, 0.7, 0.67, 0.75, 0.77, 0.8, 0.7]",0.744,"[]",-
338,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.8, 0.73, 0.68, 0.82, 0.7, 0.75, 0.65, 0.77, 0.77, 0.8, 0.75, 0.85, 0.73, 0.68, 0.68, 0.73, 0.77, 0.78, 0.68]",0.744,"[]",-
339,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.77, 0.75, 0.67, 0.83, 0.7, 0.73, 0.65, 0.77, 0.77, 0.78, 0.75, 0.85, 0.73, 0.72, 0.68, 0.75, 0.77, 0.8, 0.67]",0.744,"[]",-
340,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.73, 0.77, 0.72, 0.83, 0.67, 0.7, 0.68, 0.78, 0.77, 0.78, 0.75, 0.85, 0.72, 0.72, 0.67, 0.75, 0.77, 0.77, 0.68]",0.744,"[]",-
341,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.73, 0.75, 0.72, 0.82, 0.67, 0.73, 0.68, 0.77, 0.75, 0.8, 0.75, 0.85, 0.7, 0.7, 0.68, 0.73, 0.78, 0.8, 0.7]",0.744,"[]",-
342,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.73, 0.75, 0.75, 0.82, 0.72, 0.7, 0.67, 0.75, 0.77, 0.8, 0.75, 0.87, 0.77, 0.68, 0.67, 0.7, 0.78, 0.78, 0.68]",0.744,"[]",-
343,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.77, 0.75, 0.72, 0.83, 0.68, 0.7, 0.63, 0.73, 0.77, 0.82, 0.75, 0.85, 0.77, 0.68, 0.68, 0.75, 0.78, 0.78, 0.7]",0.744,"[]",-
344,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.77, 0.75, 0.7, 0.85, 0.63, 0.73, 0.67, 0.75, 0.78, 0.82, 0.75, 0.85, 0.75, 0.68, 0.68, 0.75, 0.78, 0.77, 0.68]",0.744,"[]",-
345,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.72, 0.72, 0.82, 0.7, 0.73, 0.65, 0.77, 0.77, 0.78, 0.75, 0.87, 0.75, 0.73, 0.68, 0.75, 0.75, 0.78, 0.67]",0.744,"[]",-
346,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.77, 0.75, 0.7, 0.83, 0.65, 0.73, 0.67, 0.77, 0.77, 0.78, 0.75, 0.87, 0.73, 0.7, 0.65, 0.75, 0.78, 0.78, 0.68]",0.744,"[]",-
347,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.77, 0.68, 0.82, 0.7, 0.72, 0.67, 0.73, 0.77, 0.78, 0.77, 0.85, 0.73, 0.68, 0.7, 0.75, 0.75, 0.8, 0.7]",0.744,"[]",-
348,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.75, 0.73, 0.77, 0.68, 0.72, 0.68, 0.77, 0.78, 0.82, 0.75, 0.85, 0.73, 0.7, 0.7, 0.75, 0.73, 0.78, 0.7]",0.744,"[]",-
349,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.78, 0.77, 0.68, 0.82, 0.68, 0.73, 0.67, 0.77, 0.75, 0.77, 0.75, 0.87, 0.77, 0.7, 0.68, 0.73, 0.77, 0.78, 0.67]",0.744,"[]",-
350,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.77, 0.68, 0.78, 0.65, 0.73, 0.65, 0.78, 0.77, 0.8, 0.77, 0.85, 0.73, 0.73, 0.72, 0.75, 0.75, 0.8, 0.67]",0.744,"[]",-
351,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.77, 0.75, 0.8, 0.7, 0.72, 0.63, 0.8, 0.78, 0.82, 0.73, 0.85, 0.73, 0.67, 0.63, 0.73, 0.75, 0.8, 0.72]",0.744,"[]",-
352,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.77, 0.73, 0.72, 0.8, 0.68, 0.78, 0.65, 0.75, 0.78, 0.77, 0.75, 0.82, 0.77, 0.72, 0.65, 0.73, 0.75, 0.8, 0.68]",0.744,"[]",-
353,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.77, 0.77, 0.67, 0.78, 0.67, 0.73, 0.65, 0.75, 0.75, 0.8, 0.75, 0.87, 0.75, 0.7, 0.7, 0.75, 0.77, 0.82, 0.68]",0.744,"[]",-
354,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.77, 0.7, 0.82, 0.72, 0.73, 0.63, 0.77, 0.77, 0.82, 0.73, 0.85, 0.75, 0.7, 0.67, 0.75, 0.75, 0.77, 0.68]",0.744,"[]",-
355,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.75, 0.75, 0.7, 0.8, 0.67, 0.72, 0.67, 0.75, 0.78, 0.8, 0.75, 0.85, 0.73, 0.72, 0.68, 0.75, 0.75, 0.8, 0.68]",0.744,"[]",-
356,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.77, 0.75, 0.68, 0.82, 0.7, 0.73, 0.68, 0.75, 0.77, 0.8, 0.75, 0.85, 0.73, 0.68, 0.67, 0.75, 0.77, 0.8, 0.7]",0.744,"[]",-
357,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.78, 0.75, 0.68, 0.83, 0.7, 0.75, 0.65, 0.75, 0.77, 0.8, 0.75, 0.85, 0.73, 0.7, 0.67, 0.75, 0.77, 0.8, 0.67]",0.744,"[]",-
358,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.72, 0.75, 0.78, 0.7, 0.8, 0.68, 0.72, 0.67, 0.77, 0.78, 0.8, 0.75, 0.87, 0.73, 0.72, 0.65, 0.72, 0.77, 0.78, 0.72]",0.744,"[]",-
359,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.77, 0.75, 0.68, 0.8, 0.72, 0.73, 0.67, 0.78, 0.8, 0.82, 0.73, 0.85, 0.72, 0.7, 0.68, 0.75, 0.73, 0.78, 0.67]",0.744,"[]",-
360,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.75, 0.72, 0.73, 0.85, 0.65, 0.73, 0.68, 0.73, 0.78, 0.82, 0.73, 0.83, 0.78, 0.68, 0.67, 0.73, 0.75, 0.8, 0.7]",0.744,"[]",-
361,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.77, 0.75, 0.7, 0.82, 0.68, 0.72, 0.67, 0.77, 0.72, 0.78, 0.75, 0.87, 0.72, 0.67, 0.67, 0.75, 0.78, 0.8, 0.72]",0.744,"[]",-
362,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.73, 0.73, 0.65, 0.85, 0.7, 0.72, 0.67, 0.78, 0.77, 0.8, 0.75, 0.85, 0.8, 0.68, 0.68, 0.75, 0.73, 0.82, 0.67]",0.744,"[]",-
363,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.73, 0.75, 0.77, 0.7, 0.83, 0.67, 0.72, 0.67, 0.73, 0.78, 0.82, 0.75, 0.85, 0.75, 0.72, 0.7, 0.75, 0.75, 0.77, 0.67]",0.744,"[]",-
364,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.73, 0.77, 0.72, 0.8, 0.67, 0.72, 0.67, 0.75, 0.77, 0.82, 0.77, 0.85, 0.72, 0.67, 0.68, 0.73, 0.8, 0.78, 0.68]",0.744,"[]",-
365,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.73, 0.68, 0.85, 0.67, 0.72, 0.65, 0.77, 0.78, 0.8, 0.75, 0.83, 0.73, 0.68, 0.67, 0.75, 0.75, 0.82, 0.72]",0.744,"[]",-
366,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.75, 0.72, 0.8, 0.67, 0.7, 0.65, 0.78, 0.78, 0.8, 0.75, 0.85, 0.75, 0.68, 0.67, 0.73, 0.78, 0.8, 0.68]",0.744,"[]",-
367,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.78, 0.75, 0.75, 0.68, 0.77, 0.68, 0.72, 0.67, 0.77, 0.78, 0.8, 0.75, 0.85, 0.73, 0.68, 0.73, 0.75, 0.77, 0.8, 0.67]",0.744,"[]",-
368,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.73, 0.77, 0.73, 0.78, 0.67, 0.73, 0.65, 0.78, 0.75, 0.82, 0.77, 0.85, 0.72, 0.7, 0.68, 0.75, 0.75, 0.8, 0.68]",0.744,"[]",-
369,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.78, 0.73, 0.68, 0.83, 0.7, 0.72, 0.65, 0.77, 0.77, 0.8, 0.75, 0.85, 0.72, 0.75, 0.65, 0.75, 0.75, 0.8, 0.68]",0.744,"[]",-
370,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.73, 0.75, 0.72, 0.8, 0.67, 0.73, 0.67, 0.77, 0.77, 0.82, 0.77, 0.85, 0.72, 0.7, 0.72, 0.73, 0.77, 0.77, 0.67]",0.744,"[]",-
371,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.77, 0.72, 0.8, 0.67, 0.72, 0.68, 0.75, 0.75, 0.8, 0.75, 0.87, 0.73, 0.7, 0.65, 0.75, 0.73, 0.8, 0.7]",0.744,"[]",-
372,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.75, 0.75, 0.7, 0.82, 0.63, 0.72, 0.65, 0.77, 0.77, 0.8, 0.75, 0.87, 0.75, 0.72, 0.63, 0.75, 0.77, 0.83, 0.7]",0.744,"[]",-
373,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.73, 0.68, 0.8, 0.7, 0.73, 0.65, 0.8, 0.8, 0.82, 0.73, 0.85, 0.72, 0.68, 0.68, 0.75, 0.78, 0.78, 0.7]",0.744,"[]",-
374,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.73, 0.7, 0.78, 0.68, 0.75, 0.67, 0.77, 0.8, 0.82, 0.75, 0.87, 0.75, 0.67, 0.68, 0.73, 0.75, 0.8, 0.68]",0.744,"[]",-
375,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.73, 0.72, 0.82, 0.65, 0.72, 0.65, 0.77, 0.78, 0.8, 0.75, 0.87, 0.73, 0.72, 0.7, 0.73, 0.77, 0.78, 0.67]",0.744,"[]",-
376,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.73, 0.73, 0.7, 0.8, 0.7, 0.72, 0.67, 0.78, 0.77, 0.8, 0.75, 0.85, 0.77, 0.72, 0.68, 0.75, 0.75, 0.78, 0.68]",0.744,"[]",-
377,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.77, 0.7, 0.85, 0.67, 0.73, 0.67, 0.75, 0.78, 0.8, 0.75, 0.87, 0.72, 0.7, 0.67, 0.73, 0.77, 0.78, 0.67]",0.744,"[]",-
378,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.72, 0.77, 0.68, 0.78, 0.68, 0.75, 0.63, 0.78, 0.77, 0.8, 0.77, 0.87, 0.75, 0.7, 0.68, 0.73, 0.77, 0.78, 0.7]",0.744,"[]",-
379,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.72, 0.73, 0.72, 0.78, 0.72, 0.73, 0.68, 0.77, 0.78, 0.82, 0.73, 0.85, 0.75, 0.68, 0.68, 0.73, 0.78, 0.78, 0.68]",0.744,"[]",-
380,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.75, 0.72, 0.83, 0.68, 0.73, 0.67, 0.75, 0.8, 0.77, 0.77, 0.85, 0.73, 0.67, 0.68, 0.73, 0.78, 0.77, 0.7]",0.744,"[]",-
381,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.77, 0.75, 0.72, 0.78, 0.7, 0.73, 0.67, 0.75, 0.77, 0.78, 0.75, 0.85, 0.72, 0.7, 0.67, 0.75, 0.78, 0.78, 0.68]",0.744,"[]",-
382,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.77, 0.67, 0.82, 0.67, 0.75, 0.67, 0.75, 0.77, 0.82, 0.75, 0.85, 0.73, 0.7, 0.68, 0.75, 0.77, 0.78, 0.68]",0.744,"[]",-
383,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.77, 0.73, 0.67, 0.8, 0.65, 0.73, 0.67, 0.77, 0.78, 0.8, 0.75, 0.85, 0.72, 0.72, 0.72, 0.73, 0.77, 0.8, 0.67]",0.744,"[]",-
384,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.78, 0.7, 0.83, 0.7, 0.68, 0.65, 0.77, 0.78, 0.8, 0.73, 0.83, 0.73, 0.7, 0.67, 0.75, 0.77, 0.82, 0.68]",0.744,"[]",-
385,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.78, 0.77, 0.77, 0.68, 0.8, 0.67, 0.72, 0.65, 0.77, 0.77, 0.8, 0.75, 0.85, 0.75, 0.73, 0.68, 0.75, 0.73, 0.77, 0.68]",0.744,"[]",-
386,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.77, 0.72, 0.77, 0.68, 0.72, 0.68, 0.78, 0.77, 0.82, 0.75, 0.85, 0.72, 0.67, 0.67, 0.75, 0.77, 0.8, 0.68]",0.744,"[]",-
387,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.77, 0.77, 0.72, 0.82, 0.72, 0.72, 0.65, 0.75, 0.78, 0.82, 0.75, 0.83, 0.75, 0.67, 0.63, 0.73, 0.77, 0.77, 0.68]",0.744,"[]",-
